
logging: COORDINATE No coordinates for UCSC006030
logging: COORDINATE No coordinates for UCSC006031
logging: COORDINATE No coordinates for UCSC006032
logging: COORDINATE No coordinates for UCSC006033
logging: COORDINATE No coordinates for UCSC006034
logging: COORDINATE No coordinates for UCSC006035
logging: COORDINATE No coordinates for UCSC006036
logging: COORDINATE No coordinates for UCSC006037
logging: COORDINATE No coordinates for UCSC006038
logging: COORDINATE No coordinates for UCSC006039
logging: COORDINATE No coordinates for UCSC006040
logging: COORDINATE No coordinates for UCSC006041
logging: COORDINATE No coordinates for UCSC006042
logging: COORDINATE No coordinates for UCSC006043
logging: COORDINATE No coordinates for UCSC006044
logging: COORDINATE No coordinates for UCSC006045
logging: COORDINATE No coordinates for UCSC006046
logging: COORDINATE No coordinates for UCSC006047
logging: COORDINATE No coordinates for UCSC006048
logging: COORDINATE No coordinates for UCSC006049
logging: COORDINATE No coordinates for UCSC006050
logging: COORDINATE No coordinates for UCSC006051
logging: COORDINATE No coordinates for UCSC006052
logging: COORDINATE No coordinates for UCSC006053
logging: COORDINATE No coordinates for UCSC006054
logging: COORDINATE No coordinates for UCSC006055
logging: COORDINATE No coordinates for UCSC006056
logging: COORDINATE No coordinates for UCSC006057
logging: COORDINATE No coordinates for UCSC006058
logging: COORDINATE No coordinates for UCSC006059
logging: COORDINATE No coordinates for UCSC006060
logging: COORDINATE No coordinates for UCSC006061
logging: COORDINATE No coordinates for UCSC006062
logging: COORDINATE No coordinates for UCSC006063
logging: COORDINATE No coordinates for UCSC006064
logging: COORDINATE No coordinates for UCSC006065
logging: COORDINATE No coordinates for UCSC006066
logging: COORDINATE No coordinates for UCSC006067
logging: COORDINATE No coordinates for UCSC006068
logging: COORDINATE No coordinates for UCSC006069
logging: COORDINATE No coordinates for UCSC006070
logging: COORDINATE No coordinates for UCSC006071
logging: COORDINATE No coordinates for UCSC006072
logging: COORDINATE No coordinates for UCSC006073
logging: COORDINATE No coordinates for UCSC006074
logging: COORDINATE No coordinates for UCSC006075
logging: COORDINATE No coordinates for UCSC006076
logging: COORDINATE No coordinates for UCSC006077
logging: COORDINATE No coordinates for UCSC006078
logging: COORDINATE No coordinates for UCSC006079
logging: COORDINATE No coordinates for UCSC006080
logging: COORDINATE No coordinates for UCSC006081
logging: COORDINATE No coordinates for UCSC006082
logging: COORDINATE No coordinates for UCSC006083
logging: COORDINATE No coordinates for UCSC006084
logging: COORDINATE No coordinates for UCSC006085
logging: COORDINATE No coordinates for UCSC006086
logging: COORDINATE No coordinates for UCSC006087
logging: COORDINATE No coordinates for UCSC006088
logging: COORDINATE No coordinates for UCSC006089
logging: COORDINATE No coordinates for UCSC006090
logging: COORDINATE No coordinates for UCSC006091
logging: COORDINATE No coordinates for UCSC006092
logging: COORDINATE No coordinates for UCSC006093
logging: COORDINATE No coordinates for UCSC006094
logging: COORDINATE No coordinates for UCSC006095
logging: COORDINATE No coordinates for UCSC006096
logging: COORDINATE No coordinates for UCSC006097
logging: COORDINATE No coordinates for UCSC006098
logging: COORDINATE No coordinates for UCSC006099
logging: COORDINATE No coordinates for UCSC006100
logging: COORDINATE No coordinates for UCSC006101
logging: COORDINATE No coordinates for UCSC006102
logging: COORDINATE No coordinates for UCSC006103
logging: COORDINATE No coordinates for UCSC006104
logging: COORDINATE No coordinates for UCSC006105
logging: COORDINATE No coordinates for UCSC006106
logging: COORDINATE No coordinates for UCSC006107
logging: COORDINATE No coordinates for UCSC006108
logging: COORDINATE No coordinates for UCSC006109
logging: COORDINATE No coordinates for UCSC006110
logging: COORDINATE No coordinates for UCSC006111
logging: COORDINATE No coordinates for UCSC006112
logging: COORDINATE No coordinates for UCSC006113
logging: COORDINATE No coordinates for UCSC006114
logging: COORDINATE No coordinates for UCSC006115
logging: COORDINATE No coordinates for UCSC006116
logging: COORDINATE No coordinates for UCSC006117
logging: COORDINATE No coordinates for UCSC006118
logging: COORDINATE No coordinates for UCSC006119
logging: COORDINATE No coordinates for UCSC006120
logging: COORDINATE No coordinates for UCSC006121
logging: COORDINATE No coordinates for UCSC006122
logging: COORDINATE No coordinates for UCSC006123
logging: COORDINATE No coordinates for UCSC006124
logging: COORDINATE No coordinates for UCSC006125
logging: COORDINATE No coordinates for UCSC006126
logging: COORDINATE No coordinates for UCSC006127
logging: COORDINATE No coordinates for UCSC006128
logging: COORDINATE No coordinates for UCSC006129
logging: COORDINATE No coordinates for UCSC006130
logging: COORDINATE No coordinates for UCSC006131
logging: COORDINATE No coordinates for UCSC006132
logging: COORDINATE No coordinates for UCSC006133
logging: COORDINATE No coordinates for UCSC006134
logging: COORDINATE No coordinates for UCSC006135
logging: COORDINATE No coordinates for UCSC006136
logging: COORDINATE No coordinates for UCSC006137
logging: COORDINATE No coordinates for UCSC006138
logging: COORDINATE No coordinates for UCSC006139
logging: COORDINATE No coordinates for UCSC006140
logging: COORDINATE No coordinates for UCSC006141
logging: COORDINATE No coordinates for UCSC006142
logging: COORDINATE No coordinates for UCSC006143
logging: COORDINATE No coordinates for UCSC006144
logging: COORDINATE No coordinates for UCSC006145
logging: COORDINATE No coordinates for UCSC006146
logging: COORDINATE No coordinates for UCSC006147
logging: COORDINATE No coordinates for UCSC006148
logging: COORDINATE No coordinates for UCSC006149
logging: COORDINATE No coordinates for UCSC006150
logging: COORDINATE No coordinates for UCSC006151
logging: COORDINATE No coordinates for UCSC006152
logging: COORDINATE No coordinates for UCSC006153
logging: COORDINATE No coordinates for UCSC006154
logging: COORDINATE No coordinates for UCSC006155
logging: COORDINATE No coordinates for UCSC006156
logging: COORDINATE No coordinates for UCSC006157
logging: COORDINATE No coordinates for UCSC006158
logging: COORDINATE No coordinates for UCSC006159
logging: COORDINATE No coordinates for UCSC006160
logging: COORDINATE No coordinates for UCSC006161
logging: COORDINATE No coordinates for UCSC006162
logging: COORDINATE No coordinates for UCSC006163
logging: COORDINATE No coordinates for UCSC006164
logging: COORDINATE No coordinates for UCSC006165
logging: COORDINATE No coordinates for UCSC006166
logging: COORDINATE No coordinates for UCSC006167
logging: COORDINATE No coordinates for UCSC006168
logging: COORDINATE No coordinates for UCSC006169
logging: COORDINATE No coordinates for UCSC006170
logging: COORDINATE No coordinates for UCSC006171
logging: COORDINATE No coordinates for UCSC006172
logging: COORDINATE No coordinates for UCSC006173
logging: COORDINATE No coordinates for UCSC006174
logging: COORDINATE No coordinates for UCSC006175
logging: COORDINATE No coordinates for UCSC006176
logging: COORDINATE No coordinates for UCSC006177
logging: COORDINATE No coordinates for UCSC006178
logging: COORDINATE No coordinates for UCSC006179
logging: COORDINATE No coordinates for UCSC006180
logging: COORDINATE No coordinates for UCSC006181
logging: COORDINATE No coordinates for UCSC006182
logging: COORDINATE No coordinates for UCSC006183
logging: COORDINATE No coordinates for UCSC006184
logging: COORDINATE No coordinates for UCSC006185
logging: COORDINATE No coordinates for UCSC006186
logging: COORDINATE No coordinates for UCSC006187
logging: COORDINATE No coordinates for UCSC006188
logging: COORDINATE No coordinates for UCSC006189
logging: COORDINATE No coordinates for UCSC006190
logging: COORDINATE No coordinates for UCSC006191
logging: COORDINATE No coordinates for UCSC006192
logging: COORDINATE No coordinates for UCSC006193
logging: COORDINATE No coordinates for UCSC006194
logging: COORDINATE No coordinates for UCSC006195
logging: COORDINATE No coordinates for UCSC006196
logging: COORDINATE No coordinates for UCSC006197
logging: COORDINATE No coordinates for UCSC006198
logging: COORDINATE No coordinates for UCSC006199
logging: COORDINATE No coordinates for UCSC006200
logging: COORDINATE No coordinates for UCSC006201
logging: COORDINATE No coordinates for UCSC006202
logging: COORDINATE No coordinates for UCSC006203
logging: COORDINATE No coordinates for UCSC006204
logging: COORDINATE No coordinates for UCSC006205
logging: COORDINATE No coordinates for UCSC006206
logging: COORDINATE No coordinates for UCSC006207
logging: COORDINATE No coordinates for UCSC006208
logging: COORDINATE No coordinates for UCSC006209
logging: COORDINATE No coordinates for UCSC006210
logging: COORDINATE No coordinates for UCSC006211
logging: COORDINATE No coordinates for UCSC006212
logging: COORDINATE No coordinates for UCSC006213
logging: COORDINATE No coordinates for UCSC006214
logging: COORDINATE No coordinates for UCSC006215
logging: COORDINATE No coordinates for UCSC006216
logging: COORDINATE No coordinates for UCSC006217
logging: COORDINATE No coordinates for UCSC006218
logging: COORDINATE No coordinates for UCSC006219
logging: COORDINATE No coordinates for UCSC006220
logging: COORDINATE No coordinates for UCSC006221
logging: COORDINATE No coordinates for UCSC006222
logging: COORDINATE No coordinates for UCSC006223
logging: COORDINATE No coordinates for UCSC006224
logging: COORDINATE No coordinates for UCSC006225
logging: COORDINATE No coordinates for UCSC006226
logging: COORDINATE No coordinates for UCSC006227
logging: COORDINATE No coordinates for UCSC006229
logging: COORDINATE No coordinates for UCSC006230
logging: COORDINATE No coordinates for UCSC006231
logging: COORDINATE No coordinates for UCSC006232
logging: COORDINATE No coordinates for UCSC006234
logging: COORDINATE No coordinates for UCSC006235
logging: COORDINATE No coordinates for UCSC006236
logging: COORDINATE No coordinates for UCSC006237
logging: COORDINATE No coordinates for UCSC006238
logging: COORDINATE No coordinates for UCSC006239
logging: COORDINATE No coordinates for UCSC006248
logging: COORDINATE No coordinates for UCSC006249
logging: COORDINATE No coordinates for UCSC006250
logging: COORDINATE No coordinates for UCSC006251
logging: COORDINATE No coordinates for UCSC006252
logging: COORDINATE No coordinates for UCSC006253
logging: COORDINATE No coordinates for UCSC006254
logging: COORDINATE No coordinates for UCSC006255
logging: COORDINATE No coordinates for UCSC006256
logging: COORDINATE No coordinates for UCSC006257
logging: COORDINATE No coordinates for UCSC006258
logging: COORDINATE No coordinates for UCSC006259
logging: COORDINATE No coordinates for UCSC006260
logging: COORDINATE No coordinates for UCSC006261
logging: COORDINATE No coordinates for UCSC006262
logging: COORDINATE No coordinates for UCSC006263
logging: COORDINATE No coordinates for UCSC006264
logging: COORDINATE No coordinates for UCSC006265
logging: COORDINATE No coordinates for UCSC006266
logging: COORDINATE No coordinates for UCSC006267
logging: COORDINATE No coordinates for UCSC006268
logging: COORDINATE No coordinates for UCSC006269
logging: COORDINATE No coordinates for UCSC006270
logging: COORDINATE No coordinates for UCSC006271
logging: COORDINATE No coordinates for UCSC006272
logging: COORDINATE No coordinates for UCSC006273
logging: COORDINATE No coordinates for UCSC006274
logging: COORDINATE No coordinates for UCSC006275
logging: COORDINATE No coordinates for UCSC006276
logging: COORDINATE No coordinates for UCSC006277
logging: COORDINATE No coordinates for UCSC006278
logging: COORDINATE No coordinates for UCSC006279
logging: COORDINATE No coordinates for UCSC006280
logging: COORDINATE No coordinates for UCSC006281
logging: COORDINATE No coordinates for UCSC006282
logging: COORDINATE No coordinates for UCSC006283
logging: COORDINATE No coordinates for UCSC006285
logging: COORDINATE No coordinates for UCSC006286
logging: COORDINATE No coordinates for UCSC006287
logging: COORDINATE No coordinates for UCSC006288
logging: COORDINATE No coordinates for UCSC006289
logging: COORDINATE No coordinates for UCSC006290
logging: COORDINATE No coordinates for UCSC006291
logging: COORDINATE No coordinates for UCSC006292
logging: COORDINATE No coordinates for UCSC006293
logging: COORDINATE No coordinates for UCSC006294
logging: COORDINATE No coordinates for UCSC006295
logging: COORDINATE No coordinates for UCSC006296
logging: COORDINATE No coordinates for UCSC006297
logging: COORDINATE No coordinates for UCSC006298
logging: COORDINATE No coordinates for UCSC006299
logging: COORDINATE No coordinates for UCSC006300
logging: COORDINATE No coordinates for UCSC006301
logging: COORDINATE No coordinates for UCSC006302
logging: COORDINATE No coordinates for UCSC006303
logging: COORDINATE No coordinates for UCSC006304
logging: COORDINATE No coordinates for UCSC006305
logging: COORDINATE No coordinates for UCSC006306
logging: COORDINATE No coordinates for UCSC006307
logging: COORDINATE No coordinates for UCSC006308
logging: COORDINATE No coordinates for UCSC006309
logging: COORDINATE No coordinates for UCSC006310
logging: COORDINATE No coordinates for UCSC006311
logging: COORDINATE No coordinates for UCSC006312
logging: COORDINATE No coordinates for UCSC006313
logging: COORDINATE No coordinates for UCSC006314
logging: COORDINATE No coordinates for UCSC006315
logging: COORDINATE No coordinates for UCSC006316
logging: COORDINATE No coordinates for UCSC006317
logging: COORDINATE No coordinates for UCSC006318
logging: COORDINATE No coordinates for UCSC006319
logging: COORDINATE No coordinates for UCSC006320
logging: COORDINATE No coordinates for UCSC006321
logging: COORDINATE No coordinates for UCSC006322
logging: COORDINATE No coordinates for UCSC006323
logging: COORDINATE No coordinates for UCSC006324
logging: COORDINATE No coordinates for UCSC006325
logging: COORDINATE No coordinates for UCSC006326
logging: COORDINATE No coordinates for UCSC006327
logging: COORDINATE No coordinates for UCSC006328
logging: COORDINATE No coordinates for UCSC006329
logging: COORDINATE No coordinates for UCSC006330
logging: COORDINATE No coordinates for UCSC006331
logging: COORDINATE No coordinates for UCSC006332
logging: COORDINATE No coordinates for UCSC006333
logging: COORDINATE No coordinates for UCSC006334
logging: COORDINATE No coordinates for UCSC006335
logging: COORDINATE No coordinates for UCSC006336
logging: COORDINATE No coordinates for UCSC006337
logging: COORDINATE No coordinates for UCSC006338
logging: COORDINATE No coordinates for UCSC006339
logging: COORDINATE No coordinates for UCSC006340
logging: COORDINATE No coordinates for UCSC006341
logging: COORDINATE No coordinates for UCSC006342
logging: COORDINATE No coordinates for UCSC006343
logging: COORDINATE No coordinates for UCSC006344
logging: COORDINATE No coordinates for UCSC006345
logging: COORDINATE No coordinates for UCSC006346
logging: COORDINATE No coordinates for UCSC006347
logging: COORDINATE No coordinates for UCSC006348
logging: COORDINATE No coordinates for UCSC006349
logging: COORDINATE No coordinates for UCSC006350
logging: COORDINATE No coordinates for UCSC006351
logging: COORDINATE No coordinates for UCSC006352
logging: COORDINATE No coordinates for UCSC006353
logging: COORDINATE No coordinates for UCSC006354
logging: COORDINATE No coordinates for UCSC006355
logging: COORDINATE No coordinates for UCSC006356
logging: COORDINATE No coordinates for UCSC006357
logging: COORDINATE No coordinates for UCSC006358
logging: COORDINATE No coordinates for UCSC006359
logging: COORDINATE No coordinates for UCSC006360
logging: COORDINATE No coordinates for UCSC006361
logging: COORDINATE No coordinates for UCSC006362
logging: COORDINATE No coordinates for UCSC006363
logging: COORDINATE No coordinates for UCSC006364
logging: COORDINATE No coordinates for UCSC006365
logging: COORDINATE No coordinates for UCSC006366
logging: COORDINATE No coordinates for UCSC006367
logging: COORDINATE No coordinates for UCSC006368
logging: COORDINATE No coordinates for UCSC006369
logging: COORDINATE No coordinates for UCSC006370
logging: COORDINATE No coordinates for UCSC006371
logging: COORDINATE No coordinates for UCSC006372
logging: COORDINATE No coordinates for UCSC006373
logging: COORDINATE No coordinates for UCSC006374
logging: COORDINATE No coordinates for UCSC006375
logging: COORDINATE No coordinates for UCSC006376
logging: COORDINATE No coordinates for UCSC006377
logging: COORDINATE No coordinates for UCSC006378
logging: COORDINATE No coordinates for UCSC006379
logging: COORDINATE No coordinates for UCSC006380
logging: COORDINATE No coordinates for UCSC006381
logging: COORDINATE No coordinates for UCSC006382
logging: COORDINATE No coordinates for UCSC006383
logging: COORDINATE No coordinates for UCSC006384
logging: COORDINATE No coordinates for UCSC006385
logging: COORDINATE No coordinates for UCSC006386
logging: COORDINATE No coordinates for UCSC006387
logging: COORDINATE No coordinates for UCSC006388
logging: COORDINATE No coordinates for UCSC006389
logging: COORDINATE No coordinates for UCSC006390
logging: COORDINATE No coordinates for UCSC006391
logging: COORDINATE No coordinates for UCSC006392
logging: COORDINATE No coordinates for UCSC006393
logging: COORDINATE No coordinates for UCSC006394
logging: COORDINATE No coordinates for UCSC006395
logging: COORDINATE No coordinates for UCSC006396
logging: COORDINATE No coordinates for UCSC006397
logging: COORDINATE No coordinates for UCSC006405
logging: COORDINATE No coordinates for UCSC006406
logging: COORDINATE No coordinates for UCSC006407
logging: COORDINATE No coordinates for UCSC006408
logging: COORDINATE No coordinates for UCSC006410
logging: COORDINATE No coordinates for UCSC006411
logging: COORDINATE No coordinates for UCSC006412
logging: COORDINATE No coordinates for UCSC006413
logging: COORDINATE No coordinates for UCSC006414
logging: COORDINATE No coordinates for UCSC006415
logging: COORDINATE No coordinates for UCSC006416
logging: COORDINATE No coordinates for UCSC006417
logging: COORDINATE No coordinates for UCSC006418
logging: COORDINATE No coordinates for UCSC006419
logging: COORDINATE No coordinates for UCSC006421
logging: COORDINATE No coordinates for UCSC006422
logging: COORDINATE No coordinates for UCSC006423
logging: COORDINATE No coordinates for UCSC006424
logging: COORDINATE No coordinates for UCSC006425
logging: COORDINATE No coordinates for UCSC006426
logging: COORDINATE No coordinates for UCSC006427
logging: COORDINATE No coordinates for UCSC006428
logging: COORDINATE No coordinates for UCSC006430
logging: COORDINATE No coordinates for UCSC006431
logging: COORDINATE No coordinates for UCSC006432
logging: COORDINATE No coordinates for UCSC006433
logging: COORDINATE No coordinates for UCSC006434
logging: COORDINATE No coordinates for UCSC006435
logging: COORDINATE No coordinates for UCSC006436
logging: COORDINATE No coordinates for UCSC006437
logging: COORDINATE No coordinates for UCSC006438
logging: COORDINATE No coordinates for UCSC006439
logging: COORDINATE No coordinates for UCSC006440
logging: COORDINATE No coordinates for UCSC006441
logging: COORDINATE No coordinates for UCSC006442
logging: COORDINATE No coordinates for UCSC006443
logging: COORDINATE No coordinates for UCSC006444
logging: COORDINATE No coordinates for UCSC006445
logging: COORDINATE No coordinates for UCSC006446
logging: COORDINATE No coordinates for UCSC006447
logging: COORDINATE No coordinates for UCSC006448
logging: COORDINATE No coordinates for UCSC006449
logging: COORDINATE No coordinates for UCSC006450
logging: COORDINATE No coordinates for UCSC006451
logging: COORDINATE No coordinates for UCSC006452
logging: COORDINATE No coordinates for UCSC006453
logging: COORDINATE No coordinates for UCSC006454
logging: COORDINATE No coordinates for UCSC006455
logging: COORDINATE No coordinates for UCSC006456
logging: COORDINATE No coordinates for UCSC006462
logging: COORDINATE No coordinates for UCSC006474
logging: COORDINATE No coordinates for UCSC006475
logging: COORDINATE No coordinates for UCSC006476
logging: COORDINATE No coordinates for UCSC006485
logging: COORDINATE No coordinates for UCSC006486
logging: COORDINATE No coordinates for UCSC006487
logging: COORDINATE No coordinates for UCSC006491
logging: COORDINATE No coordinates for UCSC006492
logging: COORDINATE No coordinates for UCSC006493
logging: COORDINATE No coordinates for UCSC006494
logging: COORDINATE No coordinates for UCSC006495
logging: COORDINATE No coordinates for UCSC006496
logging: COORDINATE No coordinates for UCSC006497
logging: COORDINATE No coordinates for UCSC006498
logging: COORDINATE No coordinates for UCSC006499
logging: COORDINATE No coordinates for UCSC006500
logging: COORDINATE No coordinates for UCSC006501
logging: COORDINATE No coordinates for UCSC006502
logging: COORDINATE No coordinates for UCSC006503
logging: COORDINATE No coordinates for UCSC006504
logging: COORDINATE No coordinates for UCSC006505
logging: COORDINATE No coordinates for UCSC006506
logging: COORDINATE No coordinates for UCSC006507
logging: COORDINATE No coordinates for UCSC006508
logging: COORDINATE No coordinates for UCSC006509
logging: COORDINATE No coordinates for UCSC006510
logging: COORDINATE No coordinates for UCSC006511
logging: COORDINATE No coordinates for UCSC006512
logging: COORDINATE No coordinates for UCSC006513
logging: COORDINATE No coordinates for UCSC006514
logging: COORDINATE No coordinates for UCSC006515
logging: COORDINATE No coordinates for UCSC006516
logging: COORDINATE No coordinates for UCSC006517
logging: COORDINATE No coordinates for UCSC006518
logging: COORDINATE No coordinates for UCSC006519
logging: COORDINATE No coordinates for UCSC006520
logging: COORDINATE No coordinates for UCSC006521
logging: COORDINATE No coordinates for UCSC006522
logging: COORDINATE No coordinates for UCSC006523
logging: COORDINATE No coordinates for UCSC006524
logging: COORDINATE No coordinates for UCSC006525
logging: COORDINATE No coordinates for UCSC006526
logging: COORDINATE No coordinates for UCSC006527
logging: COORDINATE No coordinates for UCSC006528
logging: COORDINATE No coordinates for UCSC006529
logging: COORDINATE No coordinates for UCSC006530
logging: COORDINATE No coordinates for UCSC006531
logging: COORDINATE No coordinates for UCSC006532
logging: COORDINATE No coordinates for UCSC006533
logging: COORDINATE No coordinates for UCSC006534
logging: COORDINATE No coordinates for UCSC006535
logging: COORDINATE No coordinates for UCSC006536
logging: COORDINATE No coordinates for UCSC006537
logging: COORDINATE No coordinates for UCSC006538
logging: COORDINATE No coordinates for UCSC006539
logging: COORDINATE No coordinates for UCSC006540
logging: COORDINATE No coordinates for UCSC006541
logging: COORDINATE No coordinates for UCSC006542
logging: COORDINATE No coordinates for UCSC006543
logging: COORDINATE No coordinates for UCSC006544
logging: COORDINATE No coordinates for UCSC006545
logging: COORDINATE No coordinates for UCSC006546
logging: COORDINATE No coordinates for UCSC006547
logging: COORDINATE No coordinates for UCSC006548
logging: COORDINATE No coordinates for UCSC006549
logging: COORDINATE No coordinates for UCSC006550
logging: COORDINATE No coordinates for UCSC006551
logging: COORDINATE No coordinates for UCSC006552
logging: COORDINATE No coordinates for UCSC006553
logging: COORDINATE No coordinates for UCSC006554
logging: COORDINATE No coordinates for UCSC006555
logging: COORDINATE No coordinates for UCSC006556
logging: COORDINATE No coordinates for UCSC006557
logging: COORDINATE No coordinates for UCSC006558
logging: COORDINATE No coordinates for UCSC006559
logging: COORDINATE No coordinates for UCSC006560
logging: COORDINATE No coordinates for UCSC006562
logging: COORDINATE No coordinates for UCSC006563
logging: COORDINATE No coordinates for UCSC006564
logging: COORDINATE No coordinates for UCSC006565
logging: COORDINATE No coordinates for UCSC006566
logging: COORDINATE No coordinates for UCSC006567
logging: COORDINATE No coordinates for UCSC006568
logging: COORDINATE No coordinates for UCSC006569
logging: COORDINATE No coordinates for UCSC006570
logging: COORDINATE No coordinates for UCSC006571
logging: COORDINATE No coordinates for UCSC006572
logging: COORDINATE No coordinates for UCSC006573
logging: COORDINATE No coordinates for UCSC006574
logging: COORDINATE No coordinates for UCSC006575
logging: COORDINATE No coordinates for UCSC006576
logging: COORDINATE No coordinates for UCSC006577
logging: COORDINATE No coordinates for UCSC006578
logging: COORDINATE No coordinates for UCSC006579
logging: COORDINATE No coordinates for UCSC006580
logging: COORDINATE No coordinates for UCSC006581
logging: COORDINATE No coordinates for UCSC006582
logging: COORDINATE No coordinates for UCSC006583
logging: COORDINATE No coordinates for UCSC006584
logging: COORDINATE No coordinates for UCSC006585
logging: COORDINATE No coordinates for UCSC006586
logging: COORDINATE No coordinates for UCSC006587
logging: COORDINATE No coordinates for UCSC006588
logging: COORDINATE No coordinates for UCSC006589
logging: COORDINATE No coordinates for UCSC006590
logging: COORDINATE No coordinates for UCSC006591
logging: COORDINATE No coordinates for UCSC006592
logging: COORDINATE No coordinates for UCSC006593
logging: COORDINATE No coordinates for UCSC006594
logging: COORDINATE No coordinates for UCSC006595
logging: COORDINATE No coordinates for UCSC006596
logging: COORDINATE No coordinates for UCSC006597
logging: COORDINATE No coordinates for UCSC006598
logging: COORDINATE No coordinates for UCSC006599
logging: COORDINATE No coordinates for UCSC006600
logging: COORDINATE No coordinates for UCSC006601
logging: COORDINATE No coordinates for UCSC006602
logging: COORDINATE No coordinates for UCSC006603
logging: COORDINATE No coordinates for UCSC006604
logging: COORDINATE No coordinates for UCSC006605
logging: COORDINATE No coordinates for UCSC006606
logging: COORDINATE No coordinates for UCSC006607
logging: COORDINATE No coordinates for UCSC006608
logging: COORDINATE No coordinates for UCSC006609
logging: COORDINATE No coordinates for UCSC006610
logging: COORDINATE No coordinates for UCSC006611
logging: COORDINATE No coordinates for UCSC006612
logging: COORDINATE No coordinates for UCSC006613
logging: COORDINATE No coordinates for UCSC006614
logging: COORDINATE No coordinates for UCSC006615
logging: COORDINATE No coordinates for UCSC006616
logging: COORDINATE No coordinates for UCSC006617
logging: COORDINATE No coordinates for UCSC006618
logging: COORDINATE No coordinates for UCSC006619
logging: COORDINATE No coordinates for UCSC006620
logging: COORDINATE No coordinates for UCSC006621
logging: COORDINATE No coordinates for UCSC006622
logging: COORDINATE No coordinates for UCSC006627
logging: COORDINATE No coordinates for UCSC006642
logging: COORDINATE No coordinates for UCSC006644
logging: COORDINATE No coordinates for UCSC006776
logging: COORDINATE No coordinates for UCSC006777
logging: COORDINATE No coordinates for UCSC006778
logging: COORDINATE No coordinates for UCSC006779
logging: COORDINATE No coordinates for UCSC006780
logging: COORDINATE No coordinates for UCSC006781
logging: COORDINATE No coordinates for UCSC006782
logging: COORDINATE No coordinates for UCSC006783
logging: COORDINATE No coordinates for UCSC006784
logging: COORDINATE No coordinates for UCSC006785
logging: COORDINATE No coordinates for UCSC006786
logging: COORDINATE No coordinates for UCSC006787
logging: COORDINATE No coordinates for UCSC006788
logging: COORDINATE No coordinates for UCSC006789
logging: COORDINATE No coordinates for UCSC006790
logging: COORDINATE No coordinates for UCSC006791
logging: COORDINATE No coordinates for UCSC006792
logging: COORDINATE No coordinates for UCSC006793
logging: COORDINATE No coordinates for UCSC006794
logging: COORDINATE No coordinates for UCSC006795
logging: COORDINATE No coordinates for UCSC006796
logging: COORDINATE No coordinates for UCSC006797
logging: COORDINATE No coordinates for UCSC006798
logging: COORDINATE No coordinates for UCSC006799
logging: COORDINATE No coordinates for UCSC006800
logging: COORDINATE No coordinates for UCSC006801
logging: COORDINATE No coordinates for UCSC006802
logging: COORDINATE No coordinates for UCSC006803
logging: COORDINATE No coordinates for UCSC006804
logging: COORDINATE No coordinates for UCSC006805
logging: COORDINATE No coordinates for UCSC006806
logging: COORDINATE No coordinates for UCSC006807
logging: COORDINATE No coordinates for UCSC006808
logging: COORDINATE No coordinates for UCSC006809
logging: COORDINATE No coordinates for UCSC006810
logging: COORDINATE No coordinates for UCSC006811
logging: COORDINATE No coordinates for UCSC006812
logging: COORDINATE No coordinates for UCSC006813
logging: COORDINATE No coordinates for UCSC006814
logging: COORDINATE No coordinates for UCSC006815
logging: COORDINATE No coordinates for UCSC006816
logging: COORDINATE No coordinates for UCSC006817
logging: COORDINATE No coordinates for UCSC006818
logging: COORDINATE No coordinates for UCSC006819
logging: COORDINATE No coordinates for UCSC006820
logging: COORDINATE No coordinates for UCSC006821
logging: COORDINATE No coordinates for UCSC006822
logging: COORDINATE No coordinates for UCSC006823
logging: COORDINATE No coordinates for UCSC006824
logging: COORDINATE No coordinates for UCSC006825
logging: COORDINATE No coordinates for UCSC006826
logging: COORDINATE No coordinates for UCSC006827
logging: COORDINATE No coordinates for UCSC006828
logging: COORDINATE No coordinates for UCSC006829
logging: COORDINATE No coordinates for UCSC006830
logging: COORDINATE No coordinates for UCSC006831
logging: COORDINATE No coordinates for UCSC006832
logging: COORDINATE No coordinates for UCSC006833
logging: COORDINATE No coordinates for UCSC006834
logging: COORDINATE No coordinates for UCSC006835
logging: COORDINATE No coordinates for UCSC006836
logging: COORDINATE No coordinates for UCSC006837
logging: COORDINATE No coordinates for UCSC006838
logging: COORDINATE No coordinates for UCSC006839
logging: COORDINATE No coordinates for UCSC006840
logging: COORDINATE No coordinates for UCSC006841
logging: COORDINATE No coordinates for UCSC006842
logging: COORDINATE No coordinates for UCSC006843
logging: COORDINATE No coordinates for UCSC006844
logging: COORDINATE No coordinates for UCSC006845
logging: COORDINATE No coordinates for UCSC006846
logging: COORDINATE No coordinates for UCSC006847
logging: COORDINATE No coordinates for UCSC006848
logging: COORDINATE No coordinates for UCSC006849
logging: COORDINATE No coordinates for UCSC006850
logging: COORDINATE No coordinates for UCSC006851
logging: COORDINATE No coordinates for UCSC006852
logging: COORDINATE No coordinates for UCSC006853
logging: COORDINATE No coordinates for UCSC006854
logging: COORDINATE No coordinates for UCSC006855
logging: COORDINATE No coordinates for UCSC006856
logging: COORDINATE No coordinates for UCSC006857
logging: COORDINATE No coordinates for UCSC006858
logging: COORDINATE No coordinates for UCSC006859
logging: COORDINATE No coordinates for UCSC006860
logging: COORDINATE No coordinates for UCSC006861
logging: COORDINATE No coordinates for UCSC006862
logging: COORDINATE No coordinates for UCSC006863
logging: COORDINATE No coordinates for UCSC006864
